Category,Prod_name,Current_price,Num_comments,Review,Old_price,discound,currency,delivery,Get_date,fulfiment,best_seller,Prod_link
Electronics,"For Honor X9 and honor x30 Clear Case, Ultra Transparent Flexible Soft TPU Mobile Cover",110,72,4.4,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/for-honor-x9-and-honor-x30-clear-case-ultra-transparent-flexible-soft-tpu-mobile-cover/Z9280D3CB6632DDEE5663Z/p/?o=z9280d3cb6632ddee5663z-1
Electronics,Nomad Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/nomad-mouse-pad-multicolour/N52495212A/p/?o=e919c7c594cbc5ee
Electronics,Abstract Geometric Minimalist Mustard And Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/abstract-geometric-minimalist-mustard-and-mouse-pad-multicolour/N52501285A/p/?o=db4b94f7ce40357b
Electronics,Cover Huawei Mate 30 Pro Mobile Phone Anti-Drop Transparent Soft Case Silicone Protective Cover,74.55,3,4.7,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/cover-huawei-mate-30-pro-mobile-phone-anti-drop-transparent-soft-case-silicone-protective-cover/ZD096B4FE27DCA94FE785Z/p/?o=zd096b4fe27dca94fe785z-1
Electronics,Ivy On The Wall Watercolor Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/ivy-on-the-wall-watercolor-mouse-pad-multicolour/N52495430A/p/?o=e0ac0a45fa15b0ee
Electronics,Computer Arabic Label Keyboard Sticker black,28,512,4.3,Not Found,No discound,EGP,Not Found,Get it by 2 Nov,,Not best seller,/egypt-en/computer-arabic-label-keyboard-sticker-black/N22832976A/p/?o=da95dc55def2ee1b
Electronics,Elephant Mandala Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/elephant-mandala-mouse-pad-multicolour/N52495002A/p/?o=ce3b2c07d5f2c18b
Electronics,"Foldable Keyboard, Wireless  Fast Typing, Quiet 120 mAh, Portable, Compact Mini Travel Keyboard, for Tablet, Laptop and Smartphone (Black)","3,250",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/foldable-keyboard-wireless-fast-typing-quiet-120-mah-portable-compact-mini-travel-keyboard-for-tablet-laptop-and-smartphone-black/Z67C0069D78C24AEF51B7Z/p/?o=z67c0069d78c24aef51b7z-1
Electronics,Emerald Gold Marble 1 Decor Art Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/emerald-gold-marble-1-decor-art-mouse-pad-multicolour/N52508497A/p/?o=b8a2c788c5e0b41c
Electronics,Leaf Wall Navy Blue Pine And Sage Green Leaves Mint Lines Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/leaf-wall-navy-blue-pine-and-sage-green-leaves-mint-lines-mouse-pad-multicolour/N52496030A/p/?o=aa86aada6b551b6a
Electronics,Transparent shockproof cover compatible with Huawei P20 Pro - P20 Plus,100,8,4.7,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/transparent-shockproof-cover-compatible-with-huawei-p20-pro-p20-plus/ZFF19C2DFD061D0960468Z/p/?o=zff19c2dfd061d0960468z-1
Electronics,Musical Notes Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/musical-notes-mouse-pad-multicolour/N52508495A/p/?o=eb60ed75f3a8bafe
Electronics,In These Silent Days Art Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/in-these-silent-days-art-mouse-pad-multicolour/N52509431A/p/?o=b94726291021125b
Electronics,September Black Cat Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/september-black-cat-mouse-pad-multicolour/N52504683A/p/?o=aec41a9b49333efb
Electronics,Dark Peacock Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/dark-peacock-mouse-pad-multicolour/N52494270A/p/?o=a2e3f135f7d9538e
Electronics,Cattitude Minimalist Art  Mouse Pad Black,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/cattitude-minimalist-art-mouse-pad-black/N52505665A/p/?o=c3813907d2ab078d
Electronics,Emerald Galaxy Mouse Pad Multrcolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/emerald-galaxy-mouse-pad-multrcolour/N52507330A/p/?o=e469e6b82f33a3fb
Electronics,Leather back cover with card wallet Foldable Shockpoof Case compatible with honor 300 (Dark Brown),225,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/leather-back-cover-with-card-wallet-foldable-shockpoof-case-compatible-with-honor-300-dark-brown/Z9DC57F5B8ABB42A58416Z/p/?o=b7cf880a372d136d
Electronics,Anti-Shock Case Iphone Xs Max Clear,74,24,3.8,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/anti-shock-case-iphone-xs-max-clear/N52092066A/p/?o=d29beafd53e132dd
Electronics,Ringke 4-Piece Cord Holder Set Grey/Black/Pink,"1,075",1,5.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/4-piece-cord-holder-set-grey-black-pink/N36781311A/p/?o=e7261489287ae98b
Electronics,Bamboo Birds And Blossom Soft  Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/bamboo-birds-and-blossom-soft-mouse-pad-multicolour/N52493996A/p/?o=e4224ade4a411c1d
Electronics,Protection cover for computer and mobile phone cables,37,1,5.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/protection-cover-for-computer-and-mobile-phone-cables/ZD471249139D63DE24C77Z/p/?o=zd471249139d63de24c77z-1
Electronics,Back Silicon cover transparent for huawei p20 pro / p20 pls- clear,65,123,4.5,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/back-silicon-cover-transparent-for-huawei-p20-pro-p20-pls-clear/Z69AC45F75A7ECC724788Z/p/?o=z69ac45f75a7ecc724788z-1
Electronics,Mcconnelland 39 S Mill Waterfall Mouse Pad Multicolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/mcconnelland-39-s-mill-waterfall-mouse-pad-multicolour/N52501579A/p/?o=c6739f14e192561d
Electronics,Leather back cover with card wallet Foldable Shockpoof Case compatible with honor X9C (Black),250,29,4.0,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/leather-back-cover-with-card-wallet-foldable-shockpoof-case-compatible-with-honor-x9c-black/Z6E83D4C6CF6CF5413518Z/p/?o=z6e83d4c6cf6cf5413518z-1
Electronics,Rotating Aluminum Alloy Foldable Universal Tablet/Desktop Holder Phone Bracket Silver,337,88,4.0,338,No discound,EGP,Not Found,Not Found,,Not best seller,/egypt-en/rotating-aluminum-alloy-foldable-universal-tablet-desktop-holder-phone-bracket-silver/N13695903A/p/?o=b640a45479d6d76c
Electronics,Tablet Cellphone Stand Holder Gooseneck Lazy Bracket For Tablet Black,923,4,5.0,924,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/tablet-cellphone-stand-holder-gooseneck-lazy-bracket-for-tablet-black/N52919669A/p/?o=fd8598587f92755e
Electronics,Excuse Me Your Birdfeeder Is Empty Mouse Pad Multrcolour,257,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/excuse-me-your-birdfeeder-is-empty-mouse-pad-multrcolour/N52507542A/p/?o=e146bfb017deb1ee
Electronics,Universal Mini Desktop Stand Cradle Mount Holder For Smart Phone And Tablet White,98,5,3.6,103,No discound,EGP,Not Found,Not Found,,Not best seller,/egypt-en/universal-mini-desktop-stand-cradle-mount-holder-for-smart-phone-and-tablet-white/N24005326A/p/?o=a2335fdad5ecf0eb
Electronics,Comaptible with Huawei P50 Pro Anti Shock Transperent Case,140,No comments,No review,199,29% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/comaptible-with-huawei-p50-pro-anti-shock-transperent-case/Z8F43CECFF342CF8F2490Z/p/?o=z8f43cecff342cf8f2490z-1
Electronics,حامل موبايل مغناطيسي متعدد الاستخدامات 360 درجة دوران  تثبيت قوي وآمن  تصميم صغير وسهل الحمل في اي مكان,120,No comments,No review,190,36% Off,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/360/ZC2BA4AAE15BDDE313B6DZ/p/?o=zc2ba4aae15bdde313b6dz-1
Electronics,"Compatible with Honor X8b Case Transpare Grade Shockproof Anti-Yellowing, Slim Protective Phone Case Full Bumper Cover With Camera Lens Protective - Black",180,6,4.4,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/compatible-with-honor-x8b-case-transpare-grade-shockproof-anti-yellowing-slim-protective-phone-case-full-bumper-cover-with-camera-lens-protective-black/Z80B0D31382E8FD0E5B50Z/p/?o=z80b0d31382e8fd0e5b50z-1
Electronics,"belkin Belkin Braided USB-C to USB-C Cable (USB Type-C Fast Charge Cable for Samsung, Pixel, iPad Pro and More) - 1m,White White",399.20,40,4.8,643.70,37% Off,EGP,Not Found,Get it by 7 Nov,,Not best seller,/egypt-en/belkin-braided-usb-c-to-usb-c-cable-usb-type-c-fast-charge-cable-for-samsung-pixel-ipad-pro-and-more-1m-white-white/N36748435A/p/?o=bb1857d842021e0c
Electronics,"belkin BoostCharge braided USB C to fast charger cable, USB type C charger cable fast charging for iPhone 16, 15, Samsung Galaxy S24, S23, Pixel, iPad, MacBook, Nintendo and more - 1m, Pack of 2, White",479.20,38,4.6,772.70,37% Off,EGP,Not Found,Get it by 7 Nov,,Not best seller,/egypt-en/boostcharge-braided-usb-c-to-fast-charger-cable-usb-type-c-charger-cable-fast-charging-for-iphone-16-15-samsung-galaxy-s24-s23-pixel-ipad-macbook-nintendo-and-more-1m-pack-of-2-white/N70157143V/p/?o=c847d1168643fb3d
Electronics,Rotary Encoder Module,417,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/rotary-encoder-module/Z208C26CDB5F97DE6B5EAZ/p/?o=z208c26cdb5f97de6b5eaz-1
Electronics,Electronic Accessories Bluetooth HC-05 Module,234,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/electronic-accessories-bluetooth-hc-05-module/Z86832C3A9C67A058E9C1Z/p/?o=ee61045a658bc6ba
Electronics,Anti-Fingerprint Screen Cleaner - Multicolor,149.95,4,2.8,250,40% Off,EGP,#16 in Electronic & Mobile Cleaner & RepairsFree Delivery#16 in Electronic & Mobile Cleaner & Repairs,Not Found,,Not best seller,/egypt-en/anti-fingerprint-screen-cleaner-multicolor/Z77ACBCFD0792E6A47253Z/p/?o=z77acbcfd0792e6a47253z-1
Electronics,"belkin Boostcharge Flex Braided Usb C Charger Cable, Usb-If Certified, Type C Cable, Fast Charging Cable For Iphone 15, Samsung Galaxy S24, Macbook Pro, Ipad, Pixel - 1M White",799.20,No comments,No review,"1,289",37% Off,EGP,Free DeliveryFree Delivery,Get it by 7 Nov,,Not best seller,/egypt-en/boostcharge-flex-braided-usb-c-charger-cable-usb-if-certified-type-c-cable-fast-charging-cable-for-iphone-15-samsung-galaxy-s24-macbook-pro-ipad-pixel-1m-white/N70019475V/p/?o=a09aec5773cc556b
Electronics,majentik Majentik 45W Dual Port USB Travel Charger - Fast Charging,699,No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/majentik-45w-dual-port-usb-travel-charger-fast-charging/ZED3302756B805EA4133CZ/p/?o=b1c0e2376320689e
Electronics,majentik Majentik Ultra Slim 30W GaN USB-C Fast Charger - Compact & Powerful,529,No comments,No review,Not Found,No discound,EGP,Not Found,Not Found,,Not best seller,/egypt-en/majentik-ultra-slim-30w-gan-usb-c-fast-charger-compact-powerful/ZA99824B88865D31ADF07Z/p/?o=ebc60ffb9102915e
Electronics,Generic Electrolytic Capacitor 220 uf 50 V - 2 PCS,242,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/electrolytic-capacitor-220-uf-50-v-2-pcs/ZB73F5A3BF31C91F362AEZ/p/?o=zb73f5a3bf31c91f362aez-1
Electronics,أرماديلو  شاشة 50 بوصة بدون إطار مع نظام التحكم الصوتي AI وصوت Dolby ونظام تشغيل Whale,"13,199",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Get it by 2 Nov,,Not best seller,/egypt-en/50-ai-dolby-whale/Z12E212E2718C6DF4E476Z/p/?o=b32fc8cd7e5d411c
Electronics,OR ATMEL AVR USBasp Programmer,"1,104",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Get it by 8 Nov,,Not best seller,/egypt-en/atmel-avr-usbasp-programmer/Z69DAE57C1FBA5315C37AZ/p/?o=z69dae57c1fba5315c37az-1
Electronics,"25Pcs BC557 PNP General Purpose Speaker 45V 100mAh, TO-92",367,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/25pcs-bc557-pnp-general-purpose-speaker-45v-100mah-to-92/Z71A7F8FF98C7C2C386E8Z/p/?o=z71a7f8ff98c7c2c386e8z-1
Electronics,Master Elektron ME-Live 50 Inch Frameless,"13,499",No comments,No review,"13,899",No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/me-live-50-inch-frameless/Z1342BF65DE99484A1C58Z/p/?o=b90321467e738a0b
Electronics,إلكترونيات ذكية ١٢ فولت جديد من مبرد أشباه الموصلات Tec1-12706 Tec مبرد حراري كهربائي Peltier,180,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/tec1-12706-tec-peltier/Z5CE43711401787A572CCZ/p/?o=d9b0645717f2c76e
Electronics,Arduino Serial I2C Lcd Daughter Board Module,125,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/serial-i2c-lcd-daughter-board-module/Z78E55054B34A2234B180Z/p/?o=z78e55054b34a2234b180z-1
Electronics,SHARP SHARP 4K Smart Frameless TV 50 Inch 4T-C50FJ16EX 4T-C50FJ16EX black,"18,999",No comments,No review,"19,778",No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/sharp-4k-smart-frameless-tv-50-inch-4t-c50fj16ex-4t-c50fj16ex-black/N70199847V/p/?o=fbd01b8facc1d24d
Electronics,"Generic Electrolytic Capacitor (2.2UF, 350V)",158,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/electrolytic-capacitor-2-2uf-350v/ZD56A9CD6DF57469E63F2Z/p/?o=zd56a9cd6df57469e63f2z-1
Electronics,1 Channel Relay Module Works on 5V Signal + IR Remote,350,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/1-channel-relay-module-works-on-5v-signal-ir-remote/ZAA5957F0F0910C415C0AZ/p/?o=zaa5957f0f0910c415c0az-1
Electronics,SHARP SHARP 4K Smart Frameless TV 55 Inch 4T-C55FJ16EX 4T-C55FJ16EX black,"22,173",No comments,No review,"22,278",No discound,EGP,Free DeliveryFree Delivery,Get it by 3 Nov,,Not best seller,/egypt-en/sharp-4k-smart-frameless-tv-55-inch-4t-c55fj16ex-4t-c55fj16ex-black/N70199848V/p/?o=c32ba8eb9deabd2a
Electronics,"LEVON Levon 43 Inch Smart TV - FHD Frameless - Android OS,43LA6000,  1080 i/p, DLED","9,275",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/levon-43-inch-smart-tv-fhd-frameless-android-os-43la6000-1080-i-p-dled/Z82F473A605C715AFD0EAZ/p/?o=z82f473a605c715afd0eaz-1
Electronics,Master Elektron LED 40 Inch Smart TV Android Frameless,"8,999",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/led-40-inch-smart-tv-android-frameless/Z0E0B9E2703F41DCD4B83Z/p/?o=c98461760e1e9e8f
Electronics,"LG 43 inch, LED Smart TV 43LM6300PVB / 43LM6370PVA Black","13,290",188,4.3,"17,500",24% Off,EGP,#5 in TelevisionsFree DeliveryOnly 6 left in stock#5 in Televisions,Not Found,,Best Seller,/egypt-en/43-inch-led-smart-tv-43lm6300pvb-43lm6370pva-black/N45968078A/p/?o=a802bbd8938ae75b
Electronics,4 Channel Arduino Raspberry Pi Relay Module Board (5V),367,No comments,No review,688.80,46% Off,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/4-channel-arduino-raspberry-pi-relay-module-board-5v/ZF72DA4918F7F7A413144Z/p/?o=zf72da4918f7f7a413144z-1
Electronics,10Pcs Electronic Accessory - 1N4007,231,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/10pcs-electronic-accessory-1n4007/Z7A2DD6D73B84D06A1D2AZ/p/?o=z7a2dd6d73b84d06a1d2az-1
Electronics,Generic 1F 5.5V Memory Backup Super Capacitor,367,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/1f-5-5v-memory-backup-super-capacitor/Z255E940C2B7A89D6A160Z/p/?o=z255e940c2b7a89d6a160z-1
Electronics,Raspberry Pi Raspberry Pi - Camera Module,"1,352",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Get it by 8 Nov,,Not best seller,/egypt-en/raspberry-pi-camera-module/ZC3F6A03DA25000288307Z/p/?o=zc3f6a03da25000288307z-1
Electronics,Wireless Esp8266 12E Development Board Arduino Compatible Black,210,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 4 Nov,,Not best seller,/egypt-en/wireless-esp8266-12e-development-board-arduino-compatible-black/N50978815A/p/?o=a32f7fe8b5d4c57c
Electronics,Generic 1F 5.5V Memory Backup Super Capacitor,367,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/1f-5-5v-memory-backup-super-capacitor/Z8B66D1B930632785B151Z/p/?o=z8b66d1b930632785b151z-1
Electronics,"Sony SEL85F18 85mm F/1.8-22 Medium-Telephoto Fixed Prime Camera Lens, Black Black","35,000",15,4.8,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/sel85f18-85mm-f-1-8-22-medium-telephoto-fixed-prime-camera-lens-black-black/N22688330A/p/?o=c605ce3479b3c25b
Electronics,Female Micro USB Connector Type (B) SMD,280,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/female-micro-usb-connector-type-b-smd/Z0529DBD3A9DA6AEFADCBZ/p/?o=z0529dbd3a9da6aefadcbz-1
Electronics,CH9340C USB 2.0 To TTL Module Alternative CP2104 CP2102 HT42B534 FT232RL Supprt Linux/Mac/Windows Mobile Tablet Power,367,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/ch9340c-usb-2-0-to-ttl-module-alternative-cp2104-cp2102-ht42b534-ft232rl-supprt-linux-mac-windows-mobile-tablet-power/ZEAD9E020A2400488497AZ/p/?o=zead9e020a2400488497az-1
Electronics,Samsung Smart Full HD TV 43-Inch LED UA43T5300AU Black,"28,675",32,3.6,Not Found,No discound,EGP,Free DeliveryFree Delivery,Not Found,,Not best seller,/egypt-en/smart-full-hd-tv-43-inch-led-ua43t5300au-black/N18216433A/p/?o=b1f3782c6132368c
Electronics,"tv box Android 12.0 Ram 4GB Rom 32GB , supports Wi-Fi Dual band 2.4 /5G, equipped with an HDMI output, two USB outputs, an Ethernet output, and a memory card output, and works with 4K resolutio","2,099",7,2.7,"2,190",No discound,EGP,#13 in Set Top BoxesFree Delivery#13 in Set Top Boxes,Get it by 2 Nov,,Not best seller,/egypt-en/tv-box-android-12-0-ram-4gb-rom-32gb-supports-wi-fi-dual-band-2-4-5g-equipped-with-an-hdmi-output-two-usb-outputs-an-ethernet-output-and-a-memory-card-output-and-works-with-4k-resolutio/Z94C93227B31C6D25B84AZ/p/?o=z94c93227b31c6d25b84az-1
Electronics,Arduino Nano Shield and Expansion Board,450,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/arduino-nano-shield-and-expansion-board/ZEC9D31FCC11D34175AE8Z/p/?o=zec9d31fcc11d34175ae8z-1
Electronics,5V 4-Phase 28BYJ-48 Stepper Motor + ULN2003 Driver Board,417,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/5v-4-phase-28byj-48-stepper-motor-uln2003-driver-board/Z380FAC242F06778BB29EZ/p/?o=z380fac242f06778bb29ez-1
Electronics,"Plastic Electric Water Solenoid Magnetic Valve (12V, 1/2in)",343.20,No comments,No review,Not Found,No discound,EGP,Not Found,Get it by 8 Nov,,Not best seller,/egypt-en/plastic-electric-water-solenoid-magnetic-valve-12v-1-2in/ZB3FB4FF0B3FD99C6DCCFZ/p/?o=c83703eaa22cd05f
Electronics,XO Xo tz10 car charger suit and lightning cable with 2.1a max 12w output and 2 usb output 1000mm set of 2 pieces - black,"1,131",No comments,No review,Not Found,No discound,EGP,Free DeliveryFree Delivery,Get it by 8 Nov,,Not best seller,/egypt-en/xo-tz10-car-charger-suit-and-lightning-cable-with-2-1a-max-12w-output-and-2-usb-output-1000mm-set-of-2-pieces-black/Z8D4A198028321553416EZ/p/?o=z8d4a198028321553416ez-1
